"full_name","is_generator","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top2_path_calls","top2_path_ratio","top3p_path_calls","top3p_path_ratio"
"flask.templating.DispatchingJinjaLoader.__init__","False","112","0","1","112","1.0","-1","-1","-1","-1"
"flask.app.Flask.select_jinja_autoescape","False","86","0","2","62","0.72","24","0.28","-1","-1"
"flask.templating._render","False","41","0","1","41","1.0","-1","-1","-1","-1"
"flask.app.Flask.update_template_context","False","42","0","2","38","0.9","4","0.1","-1","-1"
"flask.templating._default_template_ctx_processor","False","48","0","2","44","0.92","4","0.08","-1","-1"
"flask.scaffold.Scaffold.teardown_request","False","18","0","1","18","1.0","-1","-1","-1","-1"
"flask.config.ConfigAttribute.__set__","False","19","0","1","19","1.0","-1","-1","-1","-1"
"flask.helpers.get_root_path","False","220","27","3","192","0.87","27","0.12","1","0.0"
"flask.blueprints.Blueprint.__init__","False","89","2","3","87","0.98","1","0.01","1","0.01"
"flask.blueprints.Blueprint._check_setup_finished","False","361","0","1","361","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_url_rule","False","70","3","3","67","0.96","2","0.03","1","0.01"
"flask.blueprints.Blueprint.record","False","93","0","1","93","1.0","-1","-1","-1","-1"
"flask.app.Flask.register_blueprint","False","80","2","1","80","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.register","False","91","6","16","55","0.6","13","0.14","23","0.25"
"flask.blueprints.Blueprint.make_setup_state","False","89","0","1","89","1.0","-1","-1","-1","-1"
"flask.blueprints.BlueprintSetupState.__init__","False","89","0","3","45","0.51","40","0.45","4","0.04"
"flask.blueprints.Blueprint.register.<locals>.extend","False","534","0","2","433","0.81","101","0.19","-1","-1"
"flask.blueprints.Blueprint.add_url_rule.<locals>.<lambda>","False","72","0","1","72","1.0","-1","-1","-1","-1"
"flask.blueprints.BlueprintSetupState.add_url_rule","False","73","0","7","48","0.66","16","0.22","9","0.12"
"flask.sessions.SessionInterface.make_null_session","False","82","0","1","82","1.0","-1","-1","-1","-1"
"flask.app.Flask.async_to_sync","False","20","0","1","20","1.0","-1","-1","-1","-1"
"flask.views.MethodView.dispatch_request","False","15","0","2","14","0.93","1","0.07","-1","-1"
"flask.scaffold.Scaffold.before_request","False","19","0","1","19","1.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.after_request","False","10","0","1","10","1.0","-1","-1","-1","-1"
"flask.app.Flask.make_default_options_response","False","10","0","1","10","1.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.get","False","9","1","1","9","1.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold._method_route","False","13","1","2","12","0.92","1","0.08","-1","-1"
"flask.scaffold.Scaffold.post","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.put","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.delete","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.patch","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.app.Flask.raise_routing_exception","False","33","33","4","30","0.91","1","0.03","2","0.06"
"flask.app.Flask.trap_http_exception","False","74","0","6","65","0.88","3","0.04","6","0.08"
"flask.app.Flask.handle_http_exception","False","70","0","4","35","0.5","32","0.46","3","0.04"
"flask.scaffold.Scaffold.endpoint","False","3","0","1","3","1.0","-1","-1","-1","-1"
"flask.wrappers.Request._load_form_data","False","10","1","3","6","0.6","3","0.3","1","0.1"
"flask.sessions.SessionInterface.should_set_cookie","False","58","0","2","40","0.69","18","0.31","-1","-1"
"flask.sessions.SessionInterface.get_expiration_time","False","43","0","2","32","0.74","11","0.26","-1","-1"
"flask.sessions.SecureCookieSession.get","False","105","0","1","105","1.0","-1","-1","-1","-1"
"flask.json.tag.TagTuple.check","False","137","0","1","137","1.0","-1","-1","-1","-1"
"flask.json.tag.PassList.check","False","119","0","1","119","1.0","-1","-1","-1","-1"
"flask.json.tag.TagBytes.check","False","112","0","1","112","1.0","-1","-1","-1","-1"
"flask.json.tag.TagMarkup.check","False","109","0","1","109","1.0","-1","-1","-1","-1"
"flask.json.tag.TagUUID.check","False","103","0","1","103","1.0","-1","-1","-1","-1"
"flask.json.tag.TagDateTime.check","False","101","0","1","101","1.0","-1","-1","-1","-1"
"flask.app._make_timedelta","False","51","0","2","50","0.98","1","0.02","-1","-1"
"flask.json.tag.TaggedJSONSerializer.loads","False","49","0","1","49","1.0","-1","-1","-1","-1"
"flask.json.loads","False","64","0","2","38","0.59","26","0.41","-1","-1"
"flask.json.provider.DefaultJSONProvider.loads","False","53","3","1","53","1.0","-1","-1","-1","-1"
"flask.json.tag.TaggedJSONSerializer.untag","False","70","0","3","28","0.4","26","0.37","16","0.23"
"flask.testing.FlaskClient.__enter__","False","20","0","1","20","1.0","-1","-1","-1","-1"
"flask.json.tag.JSONTag.tag","False","36","0","1","36","1.0","-1","-1","-1","-1"
"flask.json.tag.TagTuple.to_json","False","18","0","1","18","1.0","-1","-1","-1","-1"
"flask.json.tag.TagBytes.to_json","False","3","0","1","3","1.0","-1","-1","-1","-1"
"flask.json.tag.TagMarkup.to_json","False","6","0","1","6","1.0","-1","-1","-1","-1"
"flask.json.tag.TagUUID.to_json","False","2","0","1","2","1.0","-1","-1","-1","-1"
"flask.json.tag.TagDateTime.to_json","False","2","0","1","2","1.0","-1","-1","-1","-1"
"flask.json.tag.TagDict.to_json","False","4","0","1","4","1.0","-1","-1","-1","-1"
"flask.sessions.SecureCookieSession.__getitem__","False","15","0","1","15","1.0","-1","-1","-1","-1"
"flask.testing.FlaskClient.__exit__","False","20","0","1","20","1.0","-1","-1","-1","-1"
"flask.sessions.SecureCookieSession.setdefault","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.helpers.flash","False","15","0","1","15","1.0","-1","-1","-1","-1"
"flask.helpers.get_flashed_messages","False","5","0","4","2","0.4","1","0.2","2","0.4"
"flask.json.tag.PassList.to_json","False","7","0","1","7","1.0","-1","-1","-1","-1"
"flask.json.tag.TagTuple.to_python","False","16","0","1","16","1.0","-1","-1","-1","-1"
"flask.json.tag.TagMarkup.to_python","False","5","0","1","5","1.0","-1","-1","-1","-1"
"flask.ctx.after_this_request","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.app.Flask.log_exception","False","17","0","1","17","1.0","-1","-1","-1","-1"
"flask.logging.create_logger","False","19","0","4","14","0.74","3","0.16","2","0.11"
"flask.logging.has_level_handler","False","23","16","4","15","0.65","6","0.26","2","0.09"
"flask.helpers.abort","False","26","26","2","24","0.92","2","0.08","-1","-1"
"flask.debughelpers.attach_enctype_error_multidict","False","3","0","1","3","1.0","-1","-1","-1","-1"
"flask.debughelpers.attach_enctype_error_multidict.<locals>.newcls.__getitem__","False","1","1","1","1","1.0","-1","-1","-1","-1"
"flask.debughelpers.DebugFilesKeyError.__init__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.debughelpers.DebugFilesKeyError.__str__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"flask.helpers.make_response","False","11","0","3","5","0.45","4","0.36","2","0.18"
"flask.json.provider._default","False","10","0","4","6","0.6","2","0.2","2","0.2"
"flask.app.Flask.handle_url_build_error","False","6","2","4","2","0.33","2","0.33","2","0.33"
"flask.scaffold.Scaffold.send_static_file","False","15","0","1","15","1.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.get_send_file_max_age","False","27","0","2","23","0.85","4","0.15","-1","-1"
"flask.helpers.send_from_directory","False","16","0","1","16","1.0","-1","-1","-1","-1"
"flask.helpers._prepare_send_file_kwargs","False","20","0","2","15","0.75","5","0.25","-1","-1"
"flask.app.Flask.run","False","35","0","7","25","0.71","3","0.09","7","0.2"
"flask.helpers.get_load_dotenv","False","55","0","2","54","0.98","1","0.02","-1","-1"
"flask.cli.load_dotenv","False","58","1","5","54","0.93","1","0.02","3","0.05"
"flask.cli.show_server_banner","False","35","0","1","35","1.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.url_defaults","False","3","0","1","3","1.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.url_value_preprocessor","False","2","0","1","2","1.0","-1","-1","-1","-1"
"flask.debughelpers.FormDataRoutingRedirect.__init__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_errorhandler","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.record_once","False","26","0","1","26","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_errorhandler.<locals>.decorator.<locals>.<lambda>","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.templating.render_template","False","32","2","2","30","0.94","2","0.06","-1","-1"
"flask.templating.DispatchingJinjaLoader.get_source","False","33","3","2","32","0.97","1","0.03","-1","-1"
"flask.templating.DispatchingJinjaLoader._get_source_fast","False","32","5","3","27","0.84","3","0.09","2","0.06"
"flask.templating.DispatchingJinjaLoader._iter_loaders","True","33","30","3","27","0.82","5","0.15","1","0.03"
"flask.app.Flask.iter_blueprints","False","7","0","1","7","1.0","-1","-1","-1","-1"
"flask.templating.DispatchingJinjaLoader.list_templates","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_template_filter","False","5","0","1","5","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_app_template_filter","False","9","0","1","9","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_app_template_filter.<locals>.register_template","False","9","0","1","9","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_template_test","False","5","0","1","5","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_app_template_test","False","9","0","1","9","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_app_template_test.<locals>.register_template","False","9","0","1","9","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_context_processor","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.context_processor","False","7","0","1","7","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_context_processor.<locals>.<lambda>","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_template_global","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_app_template_global","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.add_app_template_global.<locals>.register_template","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.before_app_request","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.after_app_request","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.teardown_app_request","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.before_app_request.<locals>.<lambda>","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.after_app_request.<locals>.<lambda>","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.teardown_app_request.<locals>.<lambda>","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_url_defaults","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_url_value_preprocessor","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_url_defaults.<locals>.<lambda>","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.app_url_value_preprocessor.<locals>.<lambda>","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.blueprints.Blueprint.register_blueprint","False","11","1","2","10","0.91","1","0.09","-1","-1"
"flask.cli.find_best_app","False","17","4","7","6","0.35","4","0.24","7","0.41"
"flask.cli._called_with_wrong_args","False","3","0","2","2","0.67","1","0.33","-1","-1"
"flask.cli.prepare_import","False","24","0","7","7","0.29","7","0.29","10","0.42"
"flask.cli.locate_app","False","32","19","5","12","0.38","10","0.31","10","0.31"
"flask.cli.find_app_by_string","False","12","4","7","4","0.33","3","0.25","5","0.42"
"flask.cli.get_version","False","20","0","2","19","0.95","1","0.05","-1","-1"
"flask.cli.ScriptInfo.__init__","False","37","0","1","37","1.0","-1","-1","-1","-1"
"flask.cli.ScriptInfo.load_app","False","42","5","7","25","0.6","6","0.14","11","0.26"
"flask.cli.AppGroup.command","False","43","0","3","17","0.4","13","0.3","13","0.3"
"flask.cli.FlaskGroup.make_context","False","20","3","2","19","0.95","1","0.05","-1","-1"
"flask.cli.FlaskGroup.parse_args","False","20","3","2","19","0.95","1","0.05","-1","-1"
"flask.cli._env_file_callback","False","20","0","1","20","1.0","-1","-1","-1","-1"
"flask.cli._set_app","False","20","0","1","20","1.0","-1","-1","-1","-1"
"flask.cli._set_debug","False","22","0","1","22","1.0","-1","-1","-1","-1"
"flask.cli.FlaskGroup.get_command","False","26","1","3","24","0.92","1","0.04","1","0.04"
"flask.cli.with_appcontext.<locals>.decorator","False","26","0","2","25","0.96","1","0.04","-1","-1"
"flask.cli.AppGroup.group","False","7","0","3","5","0.71","1","0.14","1","0.14"
"flask.cli.FlaskGroup.list_commands","False","3","3","2","2","0.67","1","0.33","-1","-1"
"flask.cli.CertParamType.convert","False","11","8","6","3","0.27","2","0.18","6","0.55"
"flask.cli._validate_key","False","8","4","6","2","0.25","2","0.25","4","0.5"
"flask.app.Flask.test_cli_runner","False","6","0","2","5","0.83","1","0.17","-1","-1"
"flask.testing.FlaskCliRunner.__init__","False","6","0","1","6","1.0","-1","-1","-1","-1"
"flask.testing.FlaskCliRunner.invoke","False","8","0","3","6","0.75","1","0.12","1","0.12"
"flask.config.Config.from_pyfile","False","9","4","3","5","0.56","2","0.22","2","0.22"
"flask.config.Config.from_object","False","8","0","2","6","0.75","2","0.25","-1","-1"
"flask.config.Config.from_file","False","3","2","3","1","0.33","1","0.33","1","0.33"
"flask.config.Config.from_mapping","False","5","0","2","3","0.6","2","0.4","-1","-1"
"flask.config.Config.from_prefixed_env","False","3","3","2","2","0.67","1","0.33","-1","-1"
"flask.config.Config.from_envvar","False","5","2","3","3","0.6","1","0.2","1","0.2"
"flask.config.Config.get_namespace","False","4","0","4","1","0.25","1","0.25","2","0.5"
"flask.helpers.send_file","False","4","0","1","4","1.0","-1","-1","-1","-1"
"flask.scaffold.Scaffold.open_resource","False","8","4","2","4","0.5","4","0.5","-1","-1"
"flask.helpers.redirect","False","5","1","2","4","0.8","1","0.2","-1","-1"
"flask.helpers.stream_with_context","False","8","2","2","6","0.75","2","0.25","-1","-1"
"flask.helpers.stream_with_context.<locals>.generator","True","6","0","1","6","1.0","-1","-1","-1","-1"
"flask.wrappers.Request.on_json_loading_failed","False","3","3","2","2","0.67","1","0.33","-1","-1"
"flask.json.dump","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.json.provider.JSONProvider.dump","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.json.load","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.json.provider.JSONProvider.load","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.json.tag.TagDict.to_python","False","2","0","1","2","1.0","-1","-1","-1","-1"
"flask.json.tag.TagBytes.to_python","False","2","0","1","2","1.0","-1","-1","-1","-1"
"flask.json.tag.TagUUID.to_python","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.json.tag.TagDateTime.to_python","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.json.tag.JSONTag.check","False","1","1","1","1","1.0","-1","-1","-1","-1"
"flask.json.tag.JSONTag.to_json","False","1","1","1","1","1.0","-1","-1","-1","-1"
"flask.json.tag.JSONTag.to_python","False","1","1","1","1","1.0","-1","-1","-1","-1"
"flask.app.Flask.redirect","False","3","0","1","3","1.0","-1","-1","-1","-1"
"flask.ctx.has_request_context","False","2","0","1","2","1.0","-1","-1","-1","-1"
"flask.sessions.SessionInterface.save_session","False","1","1","1","1","1.0","-1","-1","-1","-1"
"flask.testing.FlaskClient.session_transaction","False","6","2","3","4","0.67","1","0.17","1","0.17"
"flask.templating.stream_template_string","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.templating._stream","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.helpers.get_template_attribute","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.app.Flask.template_filter","False","4","0","1","4","1.0","-1","-1","-1","-1"
"flask.app.Flask.add_template_filter","False","8","0","1","8","1.0","-1","-1","-1","-1"
"flask.app.Flask.template_test","False","4","0","1","4","1.0","-1","-1","-1","-1"
"flask.app.Flask.add_template_test","False","8","0","1","8","1.0","-1","-1","-1","-1"
"flask.app.Flask.template_global","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.app.Flask.add_template_global","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.templating.DispatchingJinjaLoader._get_source_explained","False","1","1","1","1","1.0","-1","-1","-1","-1"
"flask.debughelpers.explain_template_loading_attempts","False","1","0","1","1","1.0","-1","-1","-1","-1"
"flask.debughelpers._dump_loader_info","True","3","0","1","3","1.0","-1","-1","-1","-1"
"flask.testing.EnvironBuilder.json_dumps","False","3","0","1","3","1.0","-1","-1","-1","-1"
"flask.ctx._AppCtxGlobals.__getattr__","False","1","1","1","1","1.0","-1","-1","-1","-1"
