"pos","call_count","call_ratio","run_count","not_run_count"
"1","30","0.64","7","1"
"2","6","0.13","2","6"
"3","3","0.06","6","2"
"4","2","0.04","2","6"
"5","2","0.04","3","5"
"6","2","0.04","4","4"
"7","2","0.04","5","3"
