"full_name","is_generator","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top2_path_calls","top2_path_ratio","top3p_path_calls","top3p_path_ratio"
"thefuck.types.CorrectedCommand.run","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.shells.generic.Generic.put_to_history","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.types.CorrectedCommand._get_script","False","3","0","2","2","0.67","1","0.33","-1","-1"
"thefuck.shells.generic.Generic.quote","False","113","0","1","113","1.0","-1","-1","-1","-1"
"thefuck.shells.generic.Generic.or_","False","6","0","1","6","1.0","-1","-1","-1","-1"
"thefuck.types.Rule.__eq__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.logs.rule_failed","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.utils.format_raw_script","False","8","0","1","8","1.0","-1","-1","-1","-1"
"thefuck.shells.generic.Generic.from_shell","False","31","0","1","31","1.0","-1","-1","-1","-1"
"thefuck.shells.generic.Generic._expand_aliases","False","17","0","2","11","0.65","6","0.35","-1","-1"
"thefuck.shells.generic.Generic.get_aliases","False","12","0","1","12","1.0","-1","-1","-1","-1"
"thefuck.output_readers.get_output","False","5","0","1","5","1.0","-1","-1","-1","-1"
"thefuck.output_readers.shell_logger.is_available","False","5","0","1","5","1.0","-1","-1","-1","-1"
"thefuck.output_readers.shell_logger._get_socket_path","False","5","0","1","5","1.0","-1","-1","-1","-1"
"thefuck.output_readers.rerun.get_output","False","8","0","2","7","0.88","1","0.12","-1","-1"
"thefuck.types.Command.__eq__","False","8","0","1","8","1.0","-1","-1","-1","-1"
"thefuck.ui.read_actions","True","5","4","4","2","0.4","1","0.2","2","0.4"
"thefuck.ui.CommandSelector.__init__","False","8","1","2","7","0.88","1","0.12","-1","-1"
"thefuck.ui.CommandSelector.next","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.ui.CommandSelector._realise","False","5","0","2","3","0.6","2","0.4","-1","-1"
"thefuck.ui.CommandSelector.previous","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.ui.select_command","False","7","1","5","2","0.29","2","0.29","3","0.43"
"thefuck.logs.failed","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.logs.show_corrected_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.logs.confirm_text","False","5","0","1","5","1.0","-1","-1","-1","-1"
"thefuck.utils.default_settings.<locals>._default_settings","False","26","0","1","26","1.0","-1","-1","-1","-1"
"thefuck.utils.get_closest","False","44","9","3","35","0.8","6","0.14","3","0.07"
"thefuck.utils.get_close_matches","False","82","0","2","78","0.95","4","0.05","-1","-1"
"thefuck.utils.get_all_executables","False","6","0","1","6","1.0","-1","-1","-1","-1"
"thefuck.utils.include_path_in_search","False","40","2","1","40","1.0","-1","-1","-1","-1"
"thefuck.utils.get_all_executables.<locals>._safe","False","1537","1","2","1536","1.0","1","0.0","-1","-1"
"thefuck.utils.get_all_executables.<locals>.<listcomp>.<lambda>","False","38","0","1","38","1.0","-1","-1","-1","-1"
"thefuck.utils.replace_argument","False","240","0","2","157","0.65","83","0.35","-1","-1"
"thefuck.utils.get_all_matched_commands","False","12","0","2","8","0.67","4","0.33","-1","-1"
"thefuck.utils.is_app","False","703","0","2","694","0.99","9","0.01","-1","-1"
"thefuck.shells.generic.Generic.split_command","False","1188","0","1","1188","1.0","-1","-1","-1","-1"
"thefuck.shells.generic.Generic.encode_utf8","False","1188","0","1","1188","1.0","-1","-1","-1","-1"
"thefuck.shells.generic.Generic.decode_utf8","False","1188","0","1","1188","1.0","-1","-1","-1","-1"
"thefuck.utils.for_app.<locals>._for_app","False","492","0","2","434","0.88","58","0.12","-1","-1"
"thefuck.utils.Cache._init_db","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.utils.Cache._setup_db","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.utils.Cache._get_cache_dir","False","3","3","1","3","1.0","-1","-1","-1","-1"
"thefuck.utils.Cache.get_value","False","3","0","2","2","0.67","1","0.33","-1","-1"
"thefuck.utils.Cache._get_mtime","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.utils.get_valid_history_without_current","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.shells.generic.Generic.get_builtin_commands","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.entrypoints.alias._get_alias","False","6","0","5","2","0.33","1","0.17","3","0.5"
"thefuck.logs.warn","False","6","0","1","6","1.0","-1","-1","-1","-1"
"thefuck.entrypoints.alias.print_alias","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.entrypoints.fix_command._get_raw_command","False","6","0","3","4","0.67","1","0.17","1","0.17"
"thefuck.entrypoints.not_configured.main","False","7","0","5","3","0.43","1","0.14","3","0.43"
"thefuck.entrypoints.not_configured._is_already_configured","False","5","0","1","5","1.0","-1","-1","-1","-1"
"thefuck.entrypoints.not_configured._is_second_run","False","4","2","3","2","0.5","1","0.25","1","0.25"
"thefuck.entrypoints.not_configured._record_first_run","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.entrypoints.not_configured._get_previous_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.entrypoints.not_configured._configure","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.output_readers.rerun._wait_output","False","5","2","4","2","0.4","1","0.2","2","0.4"
"thefuck.output_readers.rerun._kill_process","False","2","1","2","1","0.5","1","0.5","-1","-1"
"thefuck.rules.adb_unknown_command.match","False","4","0","2","2","0.5","2","0.5","-1","-1"
"thefuck.rules.adb_unknown_command.get_new_command","False","5","0","1","5","1.0","-1","-1","-1","-1"
"thefuck.rules.ag_literal.match","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.ag_literal.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.apt_get.match","False","8","0","2","6","0.75","2","0.25","-1","-1"
"thefuck.rules.apt_get._get_executable","False","10","0","2","6","0.6","4","0.4","-1","-1"
"thefuck.rules.apt_get.get_package","False","3","1","2","2","0.67","1","0.33","-1","-1"
"thefuck.rules.apt_get.get_new_command","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.shells.generic.Generic.and_","False","206","0","1","206","1.0","-1","-1","-1","-1"
"thefuck.rules.apt_get_search.match","False","6","0","1","6","1.0","-1","-1","-1","-1"
"thefuck.rules.apt_get_search.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.apt_invalid_operation.match","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.apt_invalid_operation._get_operations","False","5","0","2","3","0.6","2","0.4","-1","-1"
"thefuck.rules.apt_invalid_operation._parse_apt_operations","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.apt_invalid_operation._parse_apt_get_and_cache_operations","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.apt_invalid_operation.get_new_command","False","3","0","2","2","0.67","1","0.33","-1","-1"
"thefuck.utils.replace_command","False","61","0","1","61","1.0","-1","-1","-1","-1"
"thefuck.types.Command.update","False","25","0","1","25","1.0","-1","-1","-1","-1"
"thefuck.rules.apt_list_upgradable.match","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.apt_list_upgradable.get_new_command","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.apt_upgrade.match","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.apt_upgrade.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.aws_cli.match","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.aws_cli.get_new_command","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.az_cli.match","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.az_cli.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_cask_dependency.match","False","3","0","2","2","0.67","1","0.33","-1","-1"
"thefuck.rules.brew_cask_dependency.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_cask_dependency._get_script_for_brew_cask","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_cask_dependency._get_cask_install_lines","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_install._get_suggestions","False","7","0","1","7","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_install.match","False","4","0","2","3","0.75","1","0.25","-1","-1"
"thefuck.rules.brew_install.get_new_command","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_link.match","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_link.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_reinstall.match","False","3","0","2","2","0.67","1","0.33","-1","-1"
"thefuck.rules.brew_reinstall.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_uninstall.match","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_uninstall.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_unknown_command.match","False","16","0","2","15","0.94","1","0.06","-1","-1"
"thefuck.rules.brew_unknown_command._brew_commands","False","4","4","1","4","1.0","-1","-1","-1","-1"
"thefuck.specific.brew.get_brew_path_prefix","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_unknown_command._get_brew_commands","False","4","4","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_unknown_command.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.brew_update_formula.match","False","2","0","2","1","0.5","1","0.5","-1","-1"
"thefuck.rules.brew_update_formula.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.cargo_no_command.match","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.cargo_no_command.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.cat_dir.match","False","5","0","2","3","0.6","2","0.4","-1","-1"
"thefuck.rules.cat_dir.get_new_command","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.cd_correction.match","False","5","0","1","5","1.0","-1","-1","-1","-1"
"thefuck.rules.cd_cs.match","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.cd_cs.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.cd_mkdir.match","False","5","0","1","5","1.0","-1","-1","-1","-1"
"thefuck.rules.cd_mkdir.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.cd_parent.match","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.cd_parent.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.chmod_x.match","False","6","0","4","3","0.5","1","0.17","2","0.33"
"thefuck.rules.chmod_x.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.choco_install.match","False","10","0","1","10","1.0","-1","-1","-1","-1"
"thefuck.rules.choco_install.get_new_command","False","10","0","1","10","1.0","-1","-1","-1","-1"
"thefuck.rules.composer_not_command.match","False","3","0","3","1","0.33","1","0.33","1","0.33"
"thefuck.rules.composer_not_command.get_new_command","False","3","0","3","1","0.33","1","0.33","1","0.33"
"thefuck.rules.conda_mistype.match","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.conda_mistype.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.cp_create_destination.match","False","4","0","3","2","0.5","1","0.25","1","0.25"
"thefuck.rules.cp_create_destination.get_new_command","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.cp_omitting_directory.match","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.cp_omitting_directory.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.dirty_untar.match","False","90","0","1","90","1.0","-1","-1","-1","-1"
"thefuck.rules.dirty_untar._is_tar_extract","False","90","0","2","60","0.67","30","0.33","-1","-1"
"thefuck.rules.dirty_untar._tar_file","False","270","0","1","270","1.0","-1","-1","-1","-1"
"thefuck.rules.dirty_untar.side_effect","False","90","0","1","90","1.0","-1","-1","-1","-1"
"thefuck.rules.dirty_untar.get_new_command","False","90","0","1","90","1.0","-1","-1","-1","-1"
"thefuck.rules.dirty_unzip.match","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.dirty_unzip._zip_file","False","12","0","2","6","0.5","6","0.5","-1","-1"
"thefuck.rules.dirty_unzip._is_bad_zip","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.dirty_unzip.side_effect","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.dirty_unzip.get_new_command","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.django_south_ghost.match","False","5","0","3","3","0.6","1","0.2","1","0.2"
"thefuck.rules.django_south_ghost.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.django_south_merge.match","False","5","0","3","3","0.6","1","0.2","1","0.2"
"thefuck.rules.django_south_merge.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.dnf_no_such_command.match","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.dnf_no_such_command._get_operations","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.dnf_no_such_command._parse_operations","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.dnf_no_such_command.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.docker_image_being_used_by_container.match","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.docker_image_being_used_by_container.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.docker_login.match","False","3","0","2","2","0.67","1","0.33","-1","-1"
"thefuck.rules.docker_login.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.docker_not_command.match","False","6","0","1","6","1.0","-1","-1","-1","-1"
"thefuck.rules.docker_not_command.get_new_command","False","6","0","2","4","0.67","2","0.33","-1","-1"
"thefuck.rules.docker_not_command.get_docker_commands","False","4","0","2","2","0.5","2","0.5","-1","-1"
"thefuck.rules.docker_not_command._parse_commands","False","8","0","1","8","1.0","-1","-1","-1","-1"
"thefuck.rules.dry.match","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.dry.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.fab_command_not_found.match","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.fab_command_not_found.get_new_command","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.fab_command_not_found._get_between","False","8","0","2","4","0.5","4","0.5","-1","-1"
"thefuck.rules.fix_alt_space.match","False","3","0","2","2","0.67","1","0.33","-1","-1"
"thefuck.rules.fix_alt_space.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.fix_file.match","False","69","0","2","46","0.67","23","0.33","-1","-1"
"thefuck.rules.fix_file._search","False","69","0","2","46","0.67","23","0.33","-1","-1"
"thefuck.rules.fix_file.get_new_command","False","23","0","2","15","0.65","8","0.35","-1","-1"
"thefuck.rules.gem_unknown_command.match","False","3","0","2","2","0.67","1","0.33","-1","-1"
"thefuck.rules.gem_unknown_command.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.gem_unknown_command._get_unknown_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.gem_unknown_command._get_all_commands","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.git_add.match","False","5","0","1","5","1.0","-1","-1","-1","-1"
"thefuck.rules.git_add._get_missing_file","False","7","0","2","6","0.86","1","0.14","-1","-1"
"thefuck.rules.git_add.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_add_force.match","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_add_force.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.git_bisect_usage.match","False","6","0","1","6","1.0","-1","-1","-1","-1"
"thefuck.rules.git_bisect_usage.get_new_command","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.git_branch_0flag.match","False","12","0","1","12","1.0","-1","-1","-1","-1"
"thefuck.rules.git_branch_0flag.first_0flag","False","14","9","1","14","1.0","-1","-1","-1","-1"
"thefuck.rules.git_branch_0flag.get_new_command","False","8","0","2","6","0.75","2","0.25","-1","-1"
"thefuck.rules.git_branch_delete.match","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_branch_delete.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.git_branch_delete_checked_out.match","False","4","0","2","2","0.5","2","0.5","-1","-1"
"thefuck.rules.git_branch_delete_checked_out.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_branch_exists.match","False","6","0","2","3","0.5","3","0.5","-1","-1"
"thefuck.rules.git_branch_exists.get_new_command","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.git_branch_list.match","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.git_branch_list.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.git_checkout.match","False","5","0","2","3","0.6","2","0.4","-1","-1"
"thefuck.rules.git_checkout.get_branches","True","15","0","6","5","0.33","3","0.2","7","0.47"
"thefuck.rules.git_checkout.get_new_command","False","4","0","4","1","0.25","1","0.25","2","0.5"
"thefuck.rules.git_clone_git_clone.match","False","4","0","2","3","0.75","1","0.25","-1","-1"
"thefuck.rules.git_clone_git_clone.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.git_clone_missing.match","False","54","0","14","20","0.37","4","0.07","30","0.56"
"thefuck.rules.git_clone_missing.get_new_command","False","18","0","1","18","1.0","-1","-1","-1","-1"
"thefuck.rules.git_commit_add.match","False","6","0","2","3","0.5","3","0.5","-1","-1"
"thefuck.rules.git_commit_add.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_commit_amend.match","False","5","0","1","5","1.0","-1","-1","-1","-1"
"thefuck.rules.git_commit_amend.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_commit_reset.match","False","5","0","1","5","1.0","-1","-1","-1","-1"
"thefuck.rules.git_commit_reset.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_diff_no_index.match","False","4","0","2","3","0.75","1","0.25","-1","-1"
"thefuck.rules.git_diff_no_index.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.git_diff_staged.match","False","6","0","2","3","0.5","3","0.5","-1","-1"
"thefuck.rules.git_diff_staged.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_fix_stash.match","False","4","0","2","3","0.75","1","0.25","-1","-1"
"thefuck.rules.git_fix_stash.get_new_command","False","3","0","2","2","0.67","1","0.33","-1","-1"
"thefuck.rules.git_flag_after_filename.match","False","14","0","1","14","1.0","-1","-1","-1","-1"
"thefuck.rules.git_flag_after_filename.get_new_command","False","6","0","1","6","1.0","-1","-1","-1","-1"
"thefuck.rules.git_help_aliased.match","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.git_help_aliased.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_hook_bypass.match","False","8","5","1","8","1.0","-1","-1","-1","-1"
"thefuck.rules.git_hook_bypass.get_new_command","False","5","5","1","5","1.0","-1","-1","-1","-1"
"thefuck.rules.git_lfs_mistype.match","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_lfs_mistype.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.git_main_master.match","False","6","0","1","6","1.0","-1","-1","-1","-1"
"thefuck.rules.git_main_master.get_new_command","False","3","0","2","2","0.67","1","0.33","-1","-1"
"thefuck.rules.git_merge.match","False","2","0","2","1","0.5","1","0.5","-1","-1"
"thefuck.rules.git_merge.get_new_command","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.git_merge_unrelated.match","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_merge_unrelated.get_new_command","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.git_not_command.match","False","3","0","2","2","0.67","1","0.33","-1","-1"
"thefuck.rules.git_not_command.get_new_command","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.git_pull.match","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_pull.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.git_pull_clone.match","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.git_pull_clone.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.git_pull_uncommitted_changes.match","False","4","0","2","3","0.75","1","0.25","-1","-1"
"thefuck.rules.git_pull_uncommitted_changes.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_push.match","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.git_push.get_new_command","False","12","0","4","5","0.42","4","0.33","3","0.25"
"thefuck.rules.git_push._get_upstream_option_index","False","12","0","3","9","0.75","2","0.17","1","0.08"
"thefuck.rules.git_push_different_branch_names.match","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.git_push_different_branch_names.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.git_push_force.match","False","9","0","2","6","0.67","3","0.33","-1","-1"
"thefuck.rules.git_push_force.get_new_command","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.git_push_pull.match","False","12","0","3","6","0.5","3","0.25","3","0.25"
"thefuck.rules.git_push_pull.get_new_command","False","6","0","1","6","1.0","-1","-1","-1","-1"
"thefuck.rules.git_push_without_commits.match","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_push_without_commits.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.git_rebase_merge_dir.match","False","5","0","2","3","0.6","2","0.4","-1","-1"
"thefuck.rules.git_rebase_merge_dir.get_new_command","False","3","0","1","3","1.0","-1","-1","-1","-1"
"thefuck.rules.git_rebase_no_changes.match","False","3","0","2","2","0.67","1","0.33","-1","-1"
"thefuck.rules.git_rebase_no_changes.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
"thefuck.rules.git_remote_delete.match","False","4","0","1","4","1.0","-1","-1","-1","-1"
"thefuck.rules.git_remote_delete.get_new_command","False","2","0","1","2","1.0","-1","-1","-1","-1"
"thefuck.rules.git_remote_seturl_add.match","False","6","0","2","4","0.67","2","0.33","-1","-1"
"thefuck.rules.git_remote_seturl_add.get_new_command","False","1","0","1","1","1.0","-1","-1","-1","-1"
