"full_name","is_generator","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top2_path_calls","top2_path_ratio","top3p_path_calls","top3p_path_ratio"
"requests.auth.HTTPDigestAuth.build_digest_header","False","33","0","8","8","0.24","8","0.24","17","0.52"
"requests.auth.HTTPDigestAuth.build_digest_header.<locals>.md5_utf8","False","39","0","1","39","1.0","-1","-1","-1","-1"
"requests.auth.HTTPDigestAuth.build_digest_header.<locals>.<lambda>","False","33","0","1","33","1.0","-1","-1","-1","-1"
"requests.auth.HTTPDigestAuth.handle_redirect","False","31","0","2","30","0.97","1","0.03","-1","-1"
"requests.sessions.SessionRedirectMixin.rebuild_method","False","139","0","4","120","0.86","16","0.12","3","0.02"
"requests.sessions.SessionRedirectMixin.rebuild_proxies","False","143","139","2","139","0.97","4","0.03","-1","-1"
"requests.utils.resolve_proxies","False","163","0","3","153","0.94","7","0.04","3","0.02"
"requests.sessions.SessionRedirectMixin.rebuild_auth","False","139","0","3","137","0.99","1","0.01","1","0.01"
"requests.utils.prepend_scheme_if_needed","False","23","0","5","14","0.61","3","0.13","6","0.26"
"requests.adapters.HTTPAdapter.proxy_manager_for","False","14","0","2","8","0.57","6","0.43","-1","-1"
"requests.utils.extract_zipped_paths","False","13","0","4","10","0.77","1","0.08","2","0.15"
"requests.models.Response.json","False","17","4","4","13","0.76","2","0.12","2","0.12"
"requests.utils.guess_json_utf","False","16","0","9","4","0.25","3","0.19","9","0.56"
"requests.exceptions.JSONDecodeError.__init__","False","4","0","1","4","1.0","-1","-1","-1","-1"
"requests.sessions.session","False","21","0","1","21","1.0","-1","-1","-1","-1"
"requests.models.Request.prepare","False","84","5","2","79","0.94","5","0.06","-1","-1"
"requests.utils._parse_content_type_header","False","255","0","3","130","0.51","124","0.49","1","0.0"
"requests.utils.rewind_body","False","6","3","3","3","0.5","2","0.33","1","0.17"
"requests.sessions.Session.get","False","34","3","1","34","1.0","-1","-1","-1","-1"
"requests.structures.CaseInsensitiveDict.__delitem__","False","19","0","1","19","1.0","-1","-1","-1","-1"
"requests.api.head","False","4","0","1","4","1.0","-1","-1","-1","-1"
"requests.cookies.MockRequest.get_full_url","False","1178","0","2","1165","0.99","13","0.01","-1","-1"
"requests.cookies.MockRequest.is_unverifiable","False","387","0","1","387","1.0","-1","-1","-1","-1"
"requests.cookies.MockRequest.get_origin_req_host","False","387","0","1","387","1.0","-1","-1","-1","-1"
"requests.cookies.MockRequest.get_host","False","387","0","1","387","1.0","-1","-1","-1","-1"
"requests.cookies.RequestsCookieJar.set_cookie","False","358","0","2","354","0.99","4","0.01","-1","-1"
"requests.cookies.MockRequest.has_header","False","41","0","1","41","1.0","-1","-1","-1","-1"
"requests.cookies.MockRequest.add_unredirected_header","False","41","0","1","41","1.0","-1","-1","-1","-1"
"requests.cookies.RequestsCookieJar.__getitem__","False","17","2","1","17","1.0","-1","-1","-1","-1"
"requests.cookies.RequestsCookieJar._find_no_duplicates","False","21","4","3","17","0.81","3","0.14","1","0.05"
"requests.cookies.RequestsCookieJar.__contains__","False","3","1","2","2","0.67","1","0.33","-1","-1"
"requests.cookies.create_cookie","False","31","0","1","31","1.0","-1","-1","-1","-1"
"requests.cookies.RequestsCookieJar.__setitem__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"requests.cookies.RequestsCookieJar.set","False","16","0","1","16","1.0","-1","-1","-1","-1"
"requests.api.put","False","2","0","1","2","1.0","-1","-1","-1","-1"
"requests.auth.HTTPBasicAuth.__init__","False","16","0","1","16","1.0","-1","-1","-1","-1"
"requests.auth.HTTPBasicAuth.__call__","False","16","0","1","16","1.0","-1","-1","-1","-1"
"requests.auth._basic_auth_str","False","24","0","3","16","0.67","4","0.17","4","0.17"
"requests.adapters.HTTPAdapter.proxy_headers","False","8","0","2","6","0.75","2","0.25","-1","-1"
"requests.utils.urldefragauth","False","12","0","2","10","0.83","2","0.17","-1","-1"
"requests.auth.HTTPDigestAuth.build_digest_header.<locals>.sha256_utf8","False","30","0","1","30","1.0","-1","-1","-1","-1"
"requests.auth.HTTPDigestAuth.build_digest_header.<locals>.sha512_utf8","False","30","0","1","30","1.0","-1","-1","-1","-1"
"requests.models.Response.raise_for_status","False","8","5","5","3","0.38","2","0.25","3","0.38"
"requests.utils.guess_filename","False","15","0","2","8","0.53","7","0.47","-1","-1"
"requests.cookies.RequestsCookieJar.get","False","4","2","2","2","0.5","2","0.5","-1","-1"
"requests.utils.parse_header_links","False","6","3","5","2","0.33","1","0.17","3","0.5"
"requests.cookies.RequestsCookieJar.keys","False","3","0","1","3","1.0","-1","-1","-1","-1"
"requests.cookies.RequestsCookieJar.iterkeys","True","3","0","1","3","1.0","-1","-1","-1","-1"
"requests.cookies.RequestsCookieJar.iteritems","True","12","0","2","8","0.67","4","0.33","-1","-1"
"requests.cookies.RequestsCookieJar.items","False","10","0","1","10","1.0","-1","-1","-1","-1"
"requests.cookies.RequestsCookieJar.values","False","1","0","1","1","1.0","-1","-1","-1","-1"
"requests.cookies.RequestsCookieJar.itervalues","True","1","0","1","1","1.0","-1","-1","-1","-1"
"requests.utils.stream_decode_response_unicode","True","2","0","1","2","1.0","-1","-1","-1","-1"
"requests.cookies.RequestsCookieJar.__getstate__","False","7","0","1","7","1.0","-1","-1","-1","-1"
"requests.cookies.RequestsCookieJar.__setstate__","False","7","0","1","7","1.0","-1","-1","-1","-1"
"requests.models.Response.__getstate__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"requests.models.Response.__setstate__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"requests.structures.CaseInsensitiveDict.__eq__","False","17","0","2","15","0.88","2","0.12","-1","-1"
"requests.structures.CaseInsensitiveDict.lower_items","False","32","0","1","32","1.0","-1","-1","-1","-1"
"requests.sessions.Session.__getstate__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"requests.adapters.HTTPAdapter.__getstate__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"requests.adapters.HTTPAdapter.__setstate__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"requests.adapters.HTTPAdapter.init_poolmanager","False","177","0","1","177","1.0","-1","-1","-1","-1"
"requests.sessions.Session.__setstate__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"requests.sessions.SessionRedirectMixin.should_strip_auth","False","14","0","8","3","0.21","2","0.14","9","0.64"
"requests.models.Response.iter_lines","True","3","1","3","1","0.33","1","0.33","1","0.33"
"requests.models.Response.__enter__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"requests.models.Response.__exit__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"requests.models.Response.__repr__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"requests.cookies.morsel_to_cookie","False","6","3","5","2","0.33","1","0.17","3","0.5"
"requests.structures.CaseInsensitiveDict.__repr__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"requests.structures.LookupDict.__repr__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"requests.structures.LookupDict.__getitem__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"requests.structures.LookupDict.get","False","2","0","1","2","1.0","-1","-1","-1","-1"
"requests.utils.is_ipv4_address","False","52","15","2","37","0.71","15","0.29","-1","-1"
"requests.utils.is_valid_cidr","False","100","2","5","71","0.71","25","0.25","4","0.04"
"requests.utils.address_in_network","False","26","0","1","26","1.0","-1","-1","-1","-1"
"requests.utils.dotted_netmask","False","29","0","1","29","1.0","-1","-1","-1","-1"
"requests.utils.get_encodings_from_content","False","6","0","1","6","1.0","-1","-1","-1","-1"
"requests.utils.add_dict_to_cookiejar","False","2","0","1","2","1.0","-1","-1","-1","-1"
