"full_name","is_generator","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top2_path_calls","top2_path_ratio","top3p_path_calls","top3p_path_ratio"
"rich.color.Color.get_truecolor","False","79","0","7","56","0.71","13","0.16","10","0.13"
"rich.palette.Palette.__getitem__","False","22","0","1","22","1.0","-1","-1","-1","-1"
"rich.color.blend_rgb","False","88","0","1","88","1.0","-1","-1","-1","-1"
"rich.segment.Segment.__rich_repr__","True","57","0","3","42","0.74","11","0.19","4","0.07"
"rich.style.Style.__rich_repr__","True","48","0","2","47","0.98","1","0.02","-1","-1"
"rich.color.Color.__rich_repr__","True","30","0","1","30","1.0","-1","-1","-1","-1"
"rich.color.ColorType.__repr__","False","30","0","1","30","1.0","-1","-1","-1","-1"
"rich.bar.Bar.__init__","False","6","0","1","6","1.0","-1","-1","-1","-1"
"rich.bar.Bar.__repr__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.bar.Bar.__rich_console__","True","4","0","3","2","0.5","1","0.25","1","0.25"
"rich.bar.Bar.__rich_measure__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.box.Box.__str__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.box.Box.__repr__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.box.Box.get_top","False","55","0","2","29","0.53","26","0.47","-1","-1"
"rich.box.Box.get_row","False","50","1","10","17","0.34","8","0.16","25","0.5"
"rich.box.Box.get_bottom","False","96","0","2","67","0.7","29","0.3","-1","-1"
"rich.box.Box.substitute","False","105","0","3","103","0.98","1","0.01","1","0.01"
"rich.__main__.make_test_card","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.table.Table.__init__","False","136","0","3","70","0.51","60","0.44","6","0.04"
"rich.table.Table.add_column","False","142","0","1","142","1.0","-1","-1","-1","-1"
"rich.table.Table.add_row","False","169","1","7","139","0.82","16","0.09","14","0.08"
"rich.table.Table.add_row.<locals>.add_cell","False","428","0","1","428","1.0","-1","-1","-1","-1"
"rich.console.Group.__init__","False","112","0","1","112","1.0","-1","-1","-1","-1"
"rich.syntax.Syntax.__init__","False","52","0","1","52","1.0","-1","-1","-1","-1"
"rich.syntax.PygmentsSyntaxTheme.__init__","False","32","2","3","29","0.91","2","0.06","1","0.03"
"rich.pretty.Pretty.__init__","False","44","0","1","44","1.0","-1","-1","-1","-1"
"rich.__main__.make_test_card.<locals>.comparison","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.markdown.Markdown.__init__","False","4","0","1","4","1.0","-1","-1","-1","-1"
"rich.table.Table.__rich_console__","True","118","0","5","95","0.81","18","0.15","5","0.04"
"rich.table.Table._calculate_column_widths","False","152","0","8","88","0.58","28","0.18","36","0.24"
"rich.table.Table._measure_column","False","591","0","3","539","0.91","27","0.05","25","0.04"
"rich.table.Table._get_padding_width","False","598","0","3","247","0.41","225","0.38","126","0.21"
"rich.table.Table._get_cells","True","889","208","7","598","0.67","178","0.2","113","0.13"
"rich._loop.loop_first_last","True","988","230","3","561","0.57","391","0.4","36","0.04"
"rich.table.Table._get_cells.<locals>.get_padding","False","1715","0","23","699","0.41","344","0.2","672","0.39"
"rich.padding.Padding.__init__","False","1772","0","1","1772","1.0","-1","-1","-1","-1"
"rich.padding.Padding.__rich_measure__","False","1167","0","2","1163","1.0","4","0.0","-1","-1"
"rich.measure.Measurement.clamp","False","604","0","4","599","0.99","2","0.0","3","0.0"
"rich.table.Table.__rich_measure__","False","36","0","3","33","0.92","2","0.06","1","0.03"
"rich.__main__.ColorBox.__rich_measure__","False","8","0","1","8","1.0","-1","-1","-1","-1"
"rich._ratio.ratio_reduce","False","52","0","3","43","0.83","8","0.15","1","0.02"
"rich.console.Group.__rich_measure__","False","26","0","2","22","0.85","4","0.15","-1","-1"
"rich.measure.measure_renderables","False","35","0","2","34","0.97","1","0.03","-1","-1"
"rich._emoji_replace._emoji_replace.<locals>.do_replace","False","37","3","2","34","0.92","3","0.08","-1","-1"
"rich.syntax.Syntax.__rich_measure__","False","13","0","3","6","0.46","6","0.46","1","0.08"
"rich.pretty.Pretty.__rich_measure__","False","77","0","1","77","1.0","-1","-1","-1","-1"
"rich.pretty.pretty_repr","False","170","0","2","161","0.95","9","0.05","-1","-1"
"rich.pretty._safe_isinstance","False","2139","2","2","2137","1.0","2","0.0","-1","-1"
"rich.pretty.traverse","False","162","0","1","162","1.0","-1","-1","-1","-1"
"rich.pretty.traverse.<locals>._traverse","False","452","1","25","272","0.6","61","0.13","119","0.26"
"rich.pretty._is_attr_object","False","413","0","1","413","1.0","-1","-1","-1","-1"
"rich.pretty._is_namedtuple","False","829","2","2","827","1.0","2","0.0","-1","-1"
"rich.pretty.traverse.<locals>.to_repr","False","326","1","4","319","0.98","5","0.02","2","0.01"
"rich.pretty.Node.render","False","170","0","3","97","0.57","51","0.3","22","0.13"
"rich.pretty._Line.check_length","False","87","0","1","87","1.0","-1","-1","-1","-1"
"rich.pretty.Node.check_length","False","87","0","2","65","0.75","22","0.25","-1","-1"
"rich.pretty.Node.iter_tokens","True","840","46","16","380","0.45","170","0.2","290","0.35"
"rich.pretty._Line.expand","True","28","0","2","24","0.86","4","0.14","-1","-1"
"rich.pretty._Line.__str__","False","261","0","2","237","0.91","24","0.09","-1","-1"
"rich.pretty.Node.__str__","False","205","0","1","205","1.0","-1","-1","-1","-1"
"rich._ratio.ratio_distribute","False","41","0","3","29","0.71","11","0.27","1","0.02"
"rich.table.Table.__rich_console__.<locals>.render_annotation","False","43","0","1","43","1.0","-1","-1","-1","-1"
"rich.text.Text.rstrip","False","246","0","1","246","1.0","-1","-1","-1","-1"
"rich.text.Text.pad_left","False","247","0","2","192","0.78","55","0.22","-1","-1"
"rich.text.Text.pad_right","False","148","0","2","129","0.87","19","0.13","-1","-1"
"rich.table.Table._render","True","117","0","11","76","0.65","14","0.12","27","0.23"
"rich.table.Table.get_row_style","False","182","0","3","153","0.84","28","0.15","1","0.01"
"rich.padding.Padding.__rich_console__","True","580","8","13","256","0.44","159","0.27","165","0.28"
"rich.__main__.ColorBox.__rich_console__","True","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.table.Table._render.<locals>.align_cell","False","586","0","5","483","0.82","77","0.13","26","0.04"
"rich.console.Group.__rich_console__","True","74","1","1","74","1.0","-1","-1","-1","-1"
"rich.text.Text.right_crop","False","24","0","1","24","1.0","-1","-1","-1","-1"
"rich.text.Text._trim_spans","False","100","0","1","100","1.0","-1","-1","-1","-1"
"rich.containers.Lines.pop","False","23","0","1","23","1.0","-1","-1","-1","-1"
"rich.containers.Lines.__getitem__","False","79","0","1","79","1.0","-1","-1","-1","-1"
"rich.text.Text.get_style_at_offset","False","47","0","4","16","0.34","15","0.32","16","0.34"
"rich.containers.Lines.__setitem__","False","9","0","1","9","1.0","-1","-1","-1","-1"
"rich.cells.set_cell_size","False","198","0","12","70","0.35","61","0.31","67","0.34"
"rich.syntax.Syntax.__rich_console__","True","39","0","2","38","0.97","1","0.03","-1","-1"
"rich.segment.Segments.__init__","False","41","0","1","41","1.0","-1","-1","-1","-1"
"rich.syntax.Syntax._get_syntax","True","39","0","13","15","0.38","8","0.21","16","0.41"
"rich.syntax.Syntax._get_base_style","False","143","0","1","143","1.0","-1","-1","-1","-1"
"rich.syntax.PygmentsSyntaxTheme.get_background_style","False","88","0","1","88","1.0","-1","-1","-1","-1"
"rich.syntax.Syntax._process_code","False","39","0","1","39","1.0","-1","-1","-1","-1"
"rich.syntax.Syntax.highlight","False","41","0","6","23","0.56","13","0.32","5","0.12"
"rich.text.Text.append_tokens","False","39","0","1","39","1.0","-1","-1","-1","-1"
"rich.syntax.PygmentsSyntaxTheme.get_style_for_token","False","858","113","3","745","0.87","112","0.13","1","0.0"
"rich.text.Text.with_indent_guides","False","37","0","4","25","0.68","7","0.19","5","0.14"
"rich.text.Text.expand_tabs","False","107","0","4","103","0.96","2","0.02","2","0.02"
"rich.text.Text.stylize","False","269","0","5","188","0.7","46","0.17","35","0.13"
"rich.syntax.Syntax._get_number_styles","False","36","0","3","21","0.58","14","0.39","1","0.03"
"rich.syntax.Syntax._get_line_numbers_color","False","30","0","2","26","0.87","4","0.13","-1","-1"
"rich.syntax.Syntax._get_token_color","False","26","0","1","26","1.0","-1","-1","-1","-1"
"rich._loop.loop_first","True","228","2","3","223","0.98","4","0.02","1","0.0"
"rich.segment.Segments.__rich_console__","True","41","0","2","40","0.98","1","0.02","-1","-1"
"rich.pretty.Pretty.__rich_console__","True","43","0","3","30","0.7","12","0.28","1","0.02"
"rich.text.Text.__bool__","False","95","0","1","95","1.0","-1","-1","-1","-1"
"rich.markdown.Markdown.__rich_console__","True","4","4","4","1","0.25","1","0.25","2","0.5"
"rich.markdown.MarkdownContext.__init__","False","4","0","2","3","0.75","1","0.25","-1","-1"
"rich.style.StyleStack.__init__","False","7","0","1","7","1.0","-1","-1","-1","-1"
"rich._stack.Stack.push","False","95","0","1","95","1.0","-1","-1","-1","-1"
"rich.markdown.MarkdownElement.on_enter","False","12","0","1","12","1.0","-1","-1","-1","-1"
"rich.markdown.Heading.__init__","False","13","0","1","13","1.0","-1","-1","-1","-1"
"rich.markdown.Heading.on_enter","False","13","0","1","13","1.0","-1","-1","-1","-1"
"rich.markdown.MarkdownContext.enter_style","False","96","0","1","96","1.0","-1","-1","-1","-1"
"rich.style.StyleStack.push","False","101","0","1","101","1.0","-1","-1","-1","-1"
"rich.markdown.MarkdownContext.on_text","False","92","0","2","91","0.99","1","0.01","-1","-1"
"rich.markdown.TextElement.on_text","False","100","0","1","100","1.0","-1","-1","-1","-1"
"rich.markdown.MarkdownElement.on_child_close","False","50","0","1","50","1.0","-1","-1","-1","-1"
"rich.markdown.Heading.__rich_console__","True","13","0","3","8","0.62","3","0.23","2","0.15"
"rich.panel.Panel.__rich_console__","True","66","6","8","19","0.29","18","0.27","29","0.44"
"rich.markdown.TextElement.on_leave","False","81","0","1","81","1.0","-1","-1","-1","-1"
"rich.markdown.MarkdownContext.leave_style","False","96","0","1","96","1.0","-1","-1","-1","-1"
"rich.style.StyleStack.pop","False","101","0","1","101","1.0","-1","-1","-1","-1"
"rich.markdown.Paragraph.__init__","False","39","0","1","39","1.0","-1","-1","-1","-1"
"rich.markdown.TextElement.on_enter","False","68","0","1","68","1.0","-1","-1","-1","-1"
"rich.markdown.Paragraph.__rich_console__","True","39","0","1","39","1.0","-1","-1","-1","-1"
"rich.markdown.ListElement.__init__","False","6","0","1","6","1.0","-1","-1","-1","-1"
"rich.markdown.ListItem.__init__","False","17","0","1","17","1.0","-1","-1","-1","-1"
"rich.containers.Renderables.__init__","False","43","0","1","43","1.0","-1","-1","-1","-1"
"rich.markdown.ListItem.on_child_close","False","18","0","1","18","1.0","-1","-1","-1","-1"
"rich.containers.Renderables.append","False","22","0","1","22","1.0","-1","-1","-1","-1"
"rich.markdown.ListElement.on_child_close","False","17","0","1","17","1.0","-1","-1","-1","-1"
"rich.markdown.ListElement.__rich_console__","True","6","0","2","3","0.5","3","0.5","-1","-1"
"rich.markdown.ListItem.render_bullet","True","10","0","1","10","1.0","-1","-1","-1","-1"
"rich.containers.Renderables.__rich_console__","True","40","0","1","40","1.0","-1","-1","-1","-1"
"rich.markdown.MarkdownElement.on_leave","False","12","0","1","12","1.0","-1","-1","-1","-1"
"rich.markdown.MarkdownElement.__rich_console__","False","4","0","1","4","1.0","-1","-1","-1","-1"
"rich.color.ColorSystem.__repr__","False","8","0","1","8","1.0","-1","-1","-1","-1"
"rich.color.Color.__rich__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.text.Text.__repr__","False","8","0","1","8","1.0","-1","-1","-1","-1"
"rich.text.Span.__repr__","False","192","0","1","192","1.0","-1","-1","-1","-1"
"rich.palette.Palette.match.<locals>.get_color_distance","False","80","0","1","80","1.0","-1","-1","-1","-1"
"rich.color.parse_rgb_hex","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.console.ConsoleOptions.update_height","False","10","0","1","10","1.0","-1","-1","-1","-1"
"rich.console.Console.__repr__","False","10","0","1","10","1.0","-1","-1","-1","-1"
"rich.console.Console.print_json","False","9","1","3","5","0.56","3","0.33","1","0.11"
"rich.json.JSON.__init__","False","3","0","1","3","1.0","-1","-1","-1","-1"
"rich.highlighter.JSONHighlighter.highlight","False","13","0","5","3","0.23","3","0.23","7","0.54"
"rich.json.JSON.__rich__","False","8","0","1","8","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.isatty","False","22","0","1","22","1.0","-1","-1","-1","-1"
"rich.console.Console.log","False","6","0","4","3","0.5","1","0.17","2","0.33"
"rich.styled.Styled.__init__","False","8","0","1","8","1.0","-1","-1","-1","-1"
"rich._log_render.LogRender.__call__","False","22","0","7","12","0.55","4","0.18","6","0.27"
"rich.containers.Renderables.__rich_measure__","False","23","0","2","22","0.96","1","0.04","-1","-1"
"rich.styled.Styled.__rich_measure__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.styled.Styled.__rich_console__","False","8","0","1","8","1.0","-1","-1","-1","-1"
"rich.console.NewLine.__init__","False","25","0","1","25","1.0","-1","-1","-1","-1"
"rich.console.NewLine.__rich_console__","True","25","0","1","25","1.0","-1","-1","-1","-1"
"rich.console.Console.show_cursor","False","58","0","2","42","0.72","16","0.28","-1","-1"
"rich.control.Control.__init__","False","308","0","1","308","1.0","-1","-1","-1","-1"
"rich.console.Console.control","False","64","0","1","64","1.0","-1","-1","-1","-1"
"rich.console.Console.clear","False","4","0","2","2","0.5","2","0.5","-1","-1"
"rich.console.Console.export_text","False","17","0","2","16","0.94","1","0.06","-1","-1"
"rich.console.Console.input","False","16","0","3","14","0.88","1","0.06","1","0.06"
"rich.console.Console.status","False","3","0","1","3","1.0","-1","-1","-1","-1"
"rich.status.Status.__init__","False","5","0","1","5","1.0","-1","-1","-1","-1"
"rich.spinner.Spinner.__init__","False","15","1","2","14","0.93","1","0.07","-1","-1"
"rich.live.Live.__init__","False","36","0","1","36","1.0","-1","-1","-1","-1"
"rich.live.Live.get_renderable","False","160","0","2","101","0.63","59","0.37","-1","-1"
"rich.live_render.LiveRender.__init__","False","40","0","1","40","1.0","-1","-1","-1","-1"
"rich.console.Console._collect_renderables.<locals>.align_append","False","10","0","1","10","1.0","-1","-1","-1","-1"
"rich.panel.Panel.__rich_measure__","False","10","0","2","9","0.9","1","0.1","-1","-1"
"rich.console.Console.export_html","False","3","0","3","1","0.33","1","0.33","1","0.33"
"rich.console.Console.export_svg","False","3","0","2","2","0.67","1","0.33","-1","-1"
"rich.console.Console.export_svg.<locals>.get_svg_style","False","15","0","3","6","0.4","6","0.4","3","0.2"
"rich.console.Console.export_svg.<locals>.make_tag","False","18","0","2","12","0.67","6","0.33","-1","-1"
"rich.console.Console.export_svg.<locals>.make_tag.<locals>.stringify","False","102","0","2","60","0.59","42","0.41","-1","-1"
"rich.console.Console.export_svg.<locals>.escape_text","False","12","0","1","12","1.0","-1","-1","-1","-1"
"rich.console.Console.save_svg","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.console.Console.save_text","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.console.Console.save_html","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.console.Console.bell","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.console.Console.pager","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.console.PagerContext.__init__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.console.PagerContext.__enter__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.console.PagerContext.__exit__","False","2","0","2","1","0.5","1","0.5","-1","-1"
"rich.pager.SystemPager.show","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.console.Console.out","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.status.Status.__enter__","False","3","1","2","2","0.67","1","0.33","-1","-1"
"rich.status.Status.start","False","3","1","1","3","1.0","-1","-1","-1","-1"
"rich.live.Live.start","False","26","1","7","7","0.27","7","0.27","12","0.46"
"rich.console.Console.set_live","False","24","1","2","23","0.96","1","0.04","-1","-1"
"rich.live.Live._enable_redirect_io","False","23","0","2","15","0.65","8","0.35","-1","-1"
"rich.console.Console.push_render_hook","False","23","0","1","23","1.0","-1","-1","-1","-1"
"rich.live._RefreshThread.__init__","False","8","0","1","8","1.0","-1","-1","-1","-1"
"rich.status.Status.__exit__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.status.Status.stop","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.live.Live.stop","False","27","0","8","11","0.41","4","0.15","12","0.44"
"rich.console.Console.clear_live","False","23","0","1","23","1.0","-1","-1","-1","-1"
"rich.live._RefreshThread.stop","False","8","0","1","8","1.0","-1","-1","-1","-1"
"rich.live.Live.refresh","False","123","0","3","99","0.8","18","0.15","6","0.05"
"rich.live_render.LiveRender.set_renderable","False","124","0","1","124","1.0","-1","-1","-1","-1"
"rich.live.Live._disable_redirect_io","False","23","0","2","15","0.65","8","0.35","-1","-1"
"rich.console.Console.pop_render_hook","False","23","0","1","23","1.0","-1","-1","-1","-1"
"rich.live_render.LiveRender.restore_cursor","False","5","0","2","3","0.6","2","0.4","-1","-1"
"rich.console.Console.screen","False","5","0","1","5","1.0","-1","-1","-1","-1"
"rich.console.ScreenContext.__init__","False","5","0","1","5","1.0","-1","-1","-1","-1"
"rich.screen.Screen.__init__","False","8","0","1","8","1.0","-1","-1","-1","-1"
