"pos","call_count","call_ratio","run_count","not_run_count"
"1","35","0.47","6","19"
"2","13","0.17","20","5"
"3","11","0.15","19","6"
"4","4","0.05","17","8"
"5","3","0.04","20","5"
"6","2","0.03","23","2"
"7","2","0.03","9","16"
"8","1","0.01","21","4"
"9","1","0.01","18","7"
"10","1","0.01","23","2"
"11","1","0.01","16","9"
"12","1","0.01","21","4"
