"pos","call_count","call_ratio","run_count","not_run_count"
"1","16","0.31","22","7"
"2","10","0.2","17","12"
"3","9","0.18","18","11"
"4","8","0.16","23","6"
"5","7","0.14","24","5"
"6","1","0.02","12","17"
