"pos","call_count","call_ratio","run_count","not_run_count"
"1","31","0.62","8","10"
"2","11","0.22","6","12"
"3","3","0.06","12","6"
"4","3","0.06","10","8"
"5","1","0.02","16","2"
"6","1","0.02","12","6"
