"full_name","is_generator","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top2_path_calls","top2_path_ratio","top3p_path_calls","top3p_path_ratio"
"jupyter_client.session.new_id_bytes","False","1","0","1","1","1.0","-1","-1","-1","-1"
"jupyter_client.session.new_id","False","1","0","1","1","1.0","-1","-1","-1","-1"
"jupyter_client.localinterfaces._only_once","False","1","0","1","1","1.0","-1","-1","-1","-1"
"jupyter_client.localinterfaces._requires_ips","False","5","0","1","5","1.0","-1","-1","-1","-1"
"jupyter_client.client.reqrep","False","15","0","2","8","0.53","7","0.47","-1","-1"
"jupyter_client.asynchronous.client.wrapped","False","8","0","1","8","1.0","-1","-1","-1","-1"
"jupyter_client.blocking.client.wrapped","False","7","0","1","7","1.0","-1","-1","-1","-1"
"jupyter_client.manager.in_pending_state","False","2","0","1","2","1.0","-1","-1","-1","-1"
"jupyter_client.multikernelmanager.kernel_method","False","13","0","1","13","1.0","-1","-1","-1","-1"
"jupyter_client.session.Session.__init__","False","58","7","3","51","0.88","5","0.09","2","0.03"
"jupyter_client.session.json_packer","False","221","2","3","219","0.99","1","0.0","1","0.0"
"jupyter_client.session.json_unpacker","False","140","0","1","140","1.0","-1","-1","-1","-1"
"jupyter_client.session.utcnow","False","4199","0","1","4199","1.0","-1","-1","-1","-1"
"jupyter_client.jsonutil.json_default","False","80","1","6","73","0.91","3","0.04","4","0.05"
"jupyter_client.jsonutil._ensure_tzinfo","False","106","0","2","104","0.98","2","0.02","-1","-1"
"jupyter_client.session.Session.msg","False","49","0","2","45","0.92","4","0.08","-1","-1"
"jupyter_client.session.Session.msg_header","False","4143","0","1","4143","1.0","-1","-1","-1","-1"
"jupyter_client.session.msg_header","False","4143","0","1","4143","1.0","-1","-1","-1","-1"
"jupyter_client.adapter.adapt","False","41","0","4","15","0.37","13","0.32","13","0.32"
"jupyter_client.adapter.Adapter.__call__","False","28","0","2","19","0.68","9","0.32","-1","-1"
"jupyter_client.adapter.V4toV5.update_header","False","15","0","1","15","1.0","-1","-1","-1","-1"
"jupyter_client.adapter.Adapter.update_metadata","False","28","0","1","28","1.0","-1","-1","-1","-1"
"jupyter_client.adapter.Adapter.update_msg_type","False","28","0","2","16","0.57","12","0.43","-1","-1"
"jupyter_client.adapter.code_to_line","False","6","0","3","3","0.5","2","0.33","1","0.17"
"jupyter_client.adapter.V4toV5.complete_reply","False","1","0","1","1","1.0","-1","-1","-1","-1"
