"full_name","is_generator","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top2_path_calls","top2_path_ratio","top3p_path_calls","top3p_path_ratio"
"tarfile.TarFile._dbg","False","352","0","1","352","1.0","-1","-1","-1","-1"
"tarfile.TarFile.gettarinfo","False","234","0","10","158","0.68","34","0.15","42","0.18"
"tarfile._Stream.__init__","False","110","7","24","25","0.23","17","0.15","68","0.62"
"tarfile._LowLevelFile.__init__","False","98","4","1","98","1.0","-1","-1","-1","-1"
"tarfile._Stream.tell","False","1899","0","1","1899","1.0","-1","-1","-1","-1"
"tarfile._Stream.read","False","2622","4","2","2618","1.0","4","0.0","-1","-1"
"tarfile._Stream._read","False","2622","4","6","1902","0.73","659","0.25","61","0.02"
"tarfile._LowLevelFile.read","False","208","0","1","208","1.0","-1","-1","-1","-1"
"tarfile._Stream.close","False","103","0","8","74","0.72","8","0.08","21","0.2"
"tarfile._LowLevelFile.close","False","94","0","1","94","1.0","-1","-1","-1","-1"
"tarfile._Stream.__del__","False","59","0","1","59","1.0","-1","-1","-1","-1"
"tarfile._StreamProxy.__init__","False","9","0","1","9","1.0","-1","-1","-1","-1"
"tarfile._StreamProxy.getcomptype","False","9","0","4","3","0.33","2","0.22","4","0.44"
"tarfile._StreamProxy.read","False","9","0","1","9","1.0","-1","-1","-1","-1"
"tarfile._StreamProxy.close","False","5","0","1","5","1.0","-1","-1","-1","-1"
"tarfile.TarFile.list","False","20","0","3","8","0.4","8","0.4","4","0.2"
"tarfile.TarFile.__iter__","True","98","46","4","52","0.53","32","0.33","14","0.14"
"tarfile._safe_print","False","1976","0","2","1012","0.51","964","0.49","-1","-1"
"tarfile.TarInfo.ischr","False","324","0","1","324","1.0","-1","-1","-1","-1"
"tarfile.TarInfo.isblk","False","316","0","1","316","1.0","-1","-1","-1","-1"
"tarfile.TarInfo.issym","False","718","0","1","718","1.0","-1","-1","-1","-1"
"tarfile.TarInfo.islnk","False","786","0","1","786","1.0","-1","-1","-1","-1"
"tarfile.TarFile.extract","False","105","32","4","43","0.41","32","0.3","30","0.29"
"tarfile.TarFile._extract_member","False","105","32","8","32","0.3","25","0.24","48","0.46"
"tarfile.TarFile.makedir","False","33","1","2","32","0.97","1","0.03","-1","-1"
"tarfile.TarFile.chown","False","73","0","2","68","0.93","5","0.07","-1","-1"
"tarfile.TarFile.chmod","False","65","0","1","65","1.0","-1","-1","-1","-1"
"tarfile.TarFile.utime","False","65","0","1","65","1.0","-1","-1","-1","-1"
"tarfile.TarFile.makefile","False","60","32","2","56","0.93","4","0.07","-1","-1"
"tarfile.TarInfo.isfifo","False","12","0","1","12","1.0","-1","-1","-1","-1"
"tarfile.TarFile.makelink","False","12","0","3","4","0.33","4","0.33","4","0.33"
"tarfile.TarFile.extractall","False","13","0","3","8","0.62","4","0.31","1","0.08"
"tarfile.is_tarfile","False","64","32","4","16","0.25","16","0.25","32","0.5"
"tarfile._Stream.seek","False","796","4","3","772","0.97","20","0.03","4","0.01"
"tarfile._Stream.write","False","54","0","3","26","0.48","15","0.28","13","0.24"
"tarfile._LowLevelFile.write","False","28","0","1","28","1.0","-1","-1","-1","-1"
"tarfile.TarInfo.create_ustar_header","False","44","20","5","17","0.39","13","0.3","14","0.32"
"tarfile.TarInfo._posix_split_name","False","22","13","4","9","0.41","6","0.27","7","0.32"
"tarfile._FileInFile.seekable","False","60","0","1","60","1.0","-1","-1","-1","-1"
"tarfile.TarFile._find_link_target","False","20","0","2","12","0.6","8","0.4","-1","-1"
"tarfile._FileInFile.seek","False","40","0","4","24","0.6","8","0.2","8","0.2"
"tarfile.TarInfo.create_gnu_header","False","19","3","5","6","0.32","5","0.26","8","0.42"
"tarfile._Stream._init_read_gz","False","20","3","2","17","0.85","3","0.15","-1","-1"
"tarfile._Stream._init_write_gz","False","6","0","1","6","1.0","-1","-1","-1","-1"
